B07D37PQGL,2022,1,24,shampoo,1,43,39158,4.7,28.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,8.5 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($3.29/Fl Oz),Olaplex No.4 Bond Maintenance Shampoo and maintenance System Kit,http://amazon.com/Olaplex-No-4-Bond-Maintenance-Shampoo/dp/B07D37PQGL/ref=sr_1_43?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-43
B07VW5GMLD,2022,1,24,shampoo,1,44,1239,4.4,12.99,14.19,0,0,1,0,0,0,0,0,0,0,3.2 Ounce (Pack of 1),0,($4.06/Ounce),"HiBAR shampoo bar with guaranteed zero-plastic packaging and shipping. VOLUMIZE for fine or thin hair. Eco-friendly, all natural, and plastic free.",http://amazon.com/guaranteed-zero-plastic-packaging-shipping-Eco-friendly/dp/B07VW5GMLD/ref=sr_1_44?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-44
B01LZG17UO,2022,1,24,shampoo,1,45,8849,4.7,14.98,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,2 Piece Set,"Wed, Jan 26",($14.98/Count),"Pantene Moisturizing Shampoo 25.4 OZ and Silicon-Free Conditioner 24 OZ for Dry Hair, Daily Moisture Renewal, Bundle Pack (Packaging May Vary)",http://amazon.com/Pantene-Shampoo-Sulfate-Conditioner-Moisture/dp/B01LZG17UO/ref=sr_1_45?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-45
B00C5AHTVQ,2022,1,24,shampoo,1,46,10689,4.7,23.99,46.39,0,0,0,0,0,0,0,0,$22.79 with Subscribe & Save discount,0,33.8 Fl Oz (Pack of 2),0,($0.35/Fl Oz),"Nexxus Shampoo and Conditioner for Dry Hair Therappe Humectress Silicone-Free, Moisturizing Caviar Complex and Elastin Protein 33.8 oz 2 Count",http://amazon.com/Nexxus-Therappe-Humectress-Shampoo-Conditioner/dp/B00C5AHTVQ/ref=sr_1_46?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-46
B094KVYZSC,2022,1,24,shampoo,1,47,106,4.3,12.69,14.99,0,1,1,0,0,0,0,0,$1.90 coupon applied at checkout,0,33.8 Fl Oz (Pack of 1),"Thu, Jan 27",($0.38/Fl Oz),"Dove Hydration Spa Therapy Shampoo with Hyaluronic Serum for Dry Hair, 33.8 Fl Oz",http://amazon.com/Dove-Hydration-Therapy-Shampoo-Hyaluronic/dp/B094KVYZSC/ref=sr_1_47?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-47
B01M2DNKV7,2022,1,24,shampoo,1,48,4034,4.7,23.00,0,0,1,1,0,0,0,0,0,$21.85 with Subscribe & Save discount,0,25.4 Fl Oz (Pack of 2),"Tomorrow, Jan 25",($0.45/Fl Oz),"Pantene, Shampoo, Pro-V Daily Moisture Renewal for Dry Hair, 25.4 Fl Oz, Twin Pack",http://amazon.com/Pantene-Moisturizing-Shampoo-Moisture-Packaging/dp/B01M2DNKV7/ref=sr_1_48?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-48
B01M1NFFUV,2022,1,24,shampoo,1,49,175,4.6,15.99,0,0,1,1,0,0,0,0,0,$15.19 with Subscribe & Save discount,0,"Tomorrow, Jan 25","Tomorrow, Jan 25",($0.67/Fl Oz),"GIOVANNI 2chic Ultra Luxurious Shampoo, 24 oz. Cherry Blossom & Rose Petals, Enriched with Aloe Vera, Pro-Vitamin B5, Smooths Curly & Wavy Hair, Sulfate Free, No Parabens, Color Safe",http://amazon.com/GIOVANNI-Luxurious-Enriched-Pro-Vitamin-Parabens/dp/B01M1NFFUV/ref=sr_1_49?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-49
B08LHXJTDW,2022,1,24,shampoo,1,50,616,4.8,11.64,0,0,1,1,0,0,0,0,0,$11.06 with Subscribe & Save discount,0,30 Fl Oz (Pack of 6),"Tomorrow, Jan 25",($0.06/Fl Oz),"Suave Essentials Moisturizing Shampoo for Dry Hair Ocean Breeze with Sea Algae Extract and Vitamin E 30 oz, Pack of 6",http://amazon.com/Suave-Essentials-Moisturizing-Shampoo-Extract/dp/B08LHXJTDW/ref=sr_1_50?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-50
B07K4S4J66,2022,1,24,shampoo,1,51,14292,4.3,29.99,34.99,0,1,1,0,0,1,0,0,$28.49 with Subscribe & Save discount,0,2 Piece Set,"Tomorrow, Jan 25",($0.94/Fl oz),Biotin Shampoo and Conditioner Set for Hair Growth | Thickening Anti Hair Loss Shampoo Treatment | Regrowth Shampoo & Conditioner for Dry Normal Oily & Color Treated Hair,http://amazon.com/Biotin-Anti-Hair-Loss-Shampoo/dp/B07K4S4J66/ref=sr_1_51?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-51
B0007X749U,2022,1,24,shampoo,1,52,11619,4.7,38.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,33.8 Fl Oz,"Wed, Jan 26",($1.12/Fl Oz),Redken All Soft Shampoo | For Dry/Brittle Hair | Provides Intense Softness and Shine | With Argan Oil,http://amazon.com/Redken-Soft-Shampoo-Brittle-Hair/dp/B0007X749U/ref=sr_1_52?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-52
B01MDTVV6T,2022,1,24,shampoo,1,53,4247,4.5,2.89,3.49,0,1,1,0,0,0,0,0,$2.75 with Subscribe & Save discount,0,12 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($0.23/Fl Oz),"Garnier Hair Care Fructis Triple Nutrition Curl Nourish Shampoo, 12.5 Fluid (Packaging May Vary)",http://amazon.com/Garnier-Fructis-Nutrition-Nourish-Shampoo/dp/B01MDTVV6T/ref=sr_1_53?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-53
B08BTKBVWT,2022,1,24,shampoo,1,54,2032,4.5,53.98,0,0,1,1,0,0,0,0,0,$51.28 with Subscribe & Save discount,0,33.8 Ounce (Pack of 2),"Tomorrow, Jan 25",($0.80/Ounce),"Nexxus Clean and Pure Clarifying Shampoo and Conditioner for Nourished Hair With ProteinFusion, Paraben Free 33.8 oz, 2 Pack",http://amazon.com/Nexxus-Clarifying-Conditioner-Nourished-ProteinFusion/dp/B08BTKBVWT/ref=sr_1_54?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-54
B07HRNLW6V,2022,1,24,shampoo,1,55,66868,4.0,25.95,0,0,1,1,0,0,0,0,0,0,0,16.9 Fl Oz (Pack of 2),"Thu, Jan 27",($0.77/Fl Oz),WOW Skin Science Apple Cider Vinegar Shampoo & Conditioner Set - Men and Womens Natural Shampoo & Conditioner Set for Color Treated Hair - Paraben & Sulfate Free Shampoo & Conditioner for Dry Hair,http://amazon.com/Apple-Cider-Vinegar-Shampoo-Conditioner/dp/B07HRNLW6V/ref=sr_1_55?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-55
B01INE0KAY,2022,1,24,shampoo,1,56,2622,4.7,12.99,15.99,0,1,1,0,0,0,0,0,$12.34 with Subscribe & Save discount,0,12 Fl Oz (Pack of 4),"Tomorrow, Jan 25",($3.25/Count),"Dove Nutritive Solutions Moisturizing Shampoo for Normal to Dry Hair Daily Moisture with Pro-Moisture Complex for Manageable and Silky Hair 12 oz, 4 Count",http://amazon.com/Dove-Nutritive-Solutions-Shampoo-Moisture/dp/B01INE0KAY/ref=sr_1_56?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-56
B01DX8O092,2022,1,24,shampoo,1,57,1583,4.6,23.48,25.70,0,0,0,0,0,0,0,0,0,0,8.5 Ounce (Pack of 1),0,($2.76/Fl Oz),"KERASTASE, Nutritive Bain Magistral Shampoo, 8.5 Fl Oz",http://amazon.com/Kerastase-Nutritive-Magistral-Shampoo-Ounce/dp/B01DX8O092/ref=sr_1_57?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-57
B005NOPU2G,2022,1,24,shampoo,1,58,6051,4.7,36.98,43.50,0,1,1,0,0,0,0,0,$35.13 with Subscribe & Save discount,0,33.8 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($1.09/Fl Oz),"Nioxin System 2 Cleanser Shampoo for Natural Hair with Progressed Thinning, 33.8 oz",http://amazon.com/Nioxin-System-2-Cleanser-33-8oz/dp/B005NOPU2G/ref=sr_1_58?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643020876&sprefix=shampo%2Caps%2C669&sr=8-58
B07GQM62WM,2022,1,24,shampoo,1,59,164,4.0,7.67,0,0,1,1,0,1,0,0,0,$7.29 with Subscribe & Save discount,0,8 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($0.96/Fl Oz),Color X-Change Fight-Fade Color Care Shampoo,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A05312863IIGB43PU4E38&url=%2FColor-X-Change-Fight-Fade-Care-Shampoo%2Fdp%2FB07GQM62WM%2Fref%3Dsr_1_59_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643020876%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-59-spons%26psc%3D1&qualifier=1643020876&id=4721701688194362&widgetName=sp_btf
B08NVK6NS6,2022,1,24,shampoo,1,60,1346,4.5,19.31,20.72,1,1,1,0,0,0,0,0,$18.34 with Subscribe & Save discount,0,13 Fl Oz (Pack of 2),"Tomorrow, Jan 25",($0.74/Fl Oz),SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A1008069BRYY7R6IRCM5&url=%2FSheaMoisture-Hydrate-conditioner-Damaged-Conditioner%2Fdp%2FB08NVK6NS6%2Fref%3Dsr_1_60_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643020876%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-60-spons%26psc%3D1&qualifier=1643020876&id=4721701688194362&widgetName=sp_btf
B07M6HP787,2022,1,24,shampoo,2,1,3270,4.5,9.99,0,1,1,1,0,0,0,0,0,$9.49 with Subscribe & Save discount,0,13 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($0.77/Fl Oz),"SheaMoisture Hydrate & Repair Moisture Shampoo for Damaged Hair Manuka Honey Moisturizing with Shea Butter, 13 Oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A10089613T7E93P7UHGID&url=%2FSheaMoisture-Manuka-Yogurt-Hydrate-Shampoo%2Fdp%2FB07M6HP787%2Fref%3Dsr_1_49_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643021324%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-49-spons%26psc%3D1&qualifier=1643021324&id=4410629321318536&widgetName=sp_atf_next
B01LFQYXBO,2022,1,24,shampoo,2,2,13795,4.6,7.99,9.99,1,1,1,0,0,0,0,0,$7.59 with Subscribe & Save discount,0,13 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($0.61/Fl Oz),SheaMoisture Strengthen and Restore Shampoo for Damaged Hair 100% Pure Jamaican Black Castor Oil Cleanse and Nourish 13 oz,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A10077572DELH889L9XWN&url=%2FShea-Moisture-Jamaican-Shampoo-Strengthen%2Fdp%2FB01LFQYXBO%2Fref%3Dsr_1_50_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643021324%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-50-spons%26psc%3D1&qualifier=1643021324&id=4410629321318536&widgetName=sp_atf_next
B001EO5WYU,2022,1,24,shampoo,2,3,11818,4.5,25.49,0,1,1,1,0,0,0,0,0,$24.22 with Subscribe & Save discount,0,33.8 Fl Oz (Pack of 1),"Wed, Jan 26",($0.75/Fl Oz),"Nexxus Color Assure Sulfate-Free Shampoo For Color-Treated Hair with ProteinFusion for Enhanced Color Vibrancy, Silicone Free Shampoo with Pump 33.8 oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A0203100OKD4AGNZ8Y95&url=%2FNexxus-Color-Assure-Treated-Shampoo%2Fdp%2FB001EO5WYU%2Fref%3Dsr_1_51_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643021324%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-51-spons%26psc%3D1&qualifier=1643021324&id=4410629321318536&widgetName=sp_atf_next
B08SSCH7YR,2022,1,24,shampoo,2,4,1286,4.5,23.00,0,1,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,10.1 Fl Oz,"Tomorrow, Jan 25",($2.28/Fl Oz),Redken Volume Injection Shampoo | For Fine Hair | Adding Lift & Body | Paraben Free,http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A088187837VRPCPXV8MQY&url=%2FRedken-Injection-Shampoo-Adding-Paraben%2Fdp%2FB08SSCH7YR%2Fref%3Dsr_1_52_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643021324%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-52-spons%26psc%3D1&qualifier=1643021324&id=4410629321318536&widgetName=sp_atf_next
B00LPLQIKO,2022,1,24,shampoo,2,5,335,4.5,57.70,0,0,0,1,0,0,0,0,0,0,0,2 Piece Set,0,($57.70/Count),Kerastase Nutritive Bain Satin 2 Shampoo 8.5 Ounce and Lait Vital Conditioner 6.8 Ounce Set,http://amazon.com/Kerastase-Nutritive-Satin-Shampoo-Conditioner/dp/B00LPLQIKO/ref=sr_1_53?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-53
B0048F5ATO,2022,1,24,shampoo,2,6,3828,4.6,5.74,7.99,0,1,1,0,0,0,0,0,$5.45 with Subscribe & Save discount,0,13 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($0.44/Fl Oz),"OGX Renewing + Argan Oil of Morocco Hydrating Hair Shampoo, Cold-Pressed Argan Oil to Help Moisturize, Soften & Strengthen Hair, Paraben-Free with Sulfate-Free Surfactants, 13 fl oz",http://amazon.com/OGX-Cold-Pressed-Paraben-Free-Sulfate-Free-Surfactants/dp/B0048F5ATO/ref=sr_1_54?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-54
B07XGTMQLF,2022,1,24,shampoo,2,7,800,4.6,46.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,8.5 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($5.41/Fl Oz),Oribe Signature Shampoo,http://amazon.com/ORIBE-Signature-Shampoo-8-5-Fl/dp/B07XGTMQLF/ref=sr_1_55?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-55
B002WTC3AW,2022,1,24,shampoo,2,8,5702,4.7,38.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,33.8 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($1.12/Fl Oz),Redken Color Extend Shampoo | For Color-Treated Hair | Cleanses Hair Leaving It Manageable & Shiny,http://amazon.com/REDKEN-Shampoo-Color-Treated-Cleanses-Manageable/dp/B002WTC3AW/ref=sr_1_56?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-56
B004W498AS,2022,1,24,shampoo,2,9,1464,4.4,12.95,0,0,1,1,0,0,0,0,0,$12.30 with Subscribe & Save discount,0,12 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($1.08/Fl Oz),"The Seaweed Bath Co. Balancing Eucalyptus and Peppermint Argan Shampoo, 12 oz",http://amazon.com/Seaweed-Bath-Co-Eucalyptus-Peppermint/dp/B004W498AS/ref=sr_1_57?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-57
B00JWSNNRI,2022,1,24,shampoo,2,10,4746,4.7,32.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,33.8 Fl Oz,"Tomorrow, Jan 25",($0.95/Fl Oz),BIOLAGE Ultra Hydrasource Shampoo | Extremely Moisturizes Hair To Prevent Breakage | For Very Dry Hair | Paraben & Silicone-Free | Vegan,http://amazon.com/BIOLAGE-Ultra-Hydrasource-Shampoo-Very/dp/B00JWSNNRI/ref=sr_1_58?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-58
B0891843GC,2022,1,24,shampoo,2,11,13047,4.7,30.50,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,9 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($3.39/Fl Oz),"Pureology Hydrate Shampoo | For Dry, Color-Treated Hair | Hydrates & Strengthens Hair | Sulfate-Free | Vegan",http://amazon.com/Pureology-Hydrate-Moisturizing-Shampoo-Ounces/dp/B0891843GC/ref=sr_1_59?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-59
B087QZXBLH,2022,1,24,shampoo,2,12,3702,4.7,70.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,33.8 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($2.07/Fl Oz),"Pureology Hydrate Sheer Shampoo | For Fine, Dry, Color-Treated Hair | Lightweight Hydrating Shampoo | Silicone-Free | Vegan",http://amazon.com/Pureology-Color-Treated-Lightweight-Hydrating-Silicone-Free/dp/B087QZXBLH/ref=sr_1_60?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-60
B0009I4MKW,2022,1,24,shampoo,2,13,4935,4.6,16.17,21.39,0,1,1,0,0,0,0,0,$15.36 with Subscribe & Save discount,0,33.8 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($0.48/Fl Oz),"Nexxus Therappe Moisturizing Shampoo for Dry Hair Ultimate Moisture Silicone-Free, Moisturizing ProteinFusion with Elastin Protein and Green Caviar 33.8 oz",http://amazon.com/Nexxus-Moisturizing-Therappe-Silicone-Free-ProteinFusion/dp/B0009I4MKW/ref=sr_1_61?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-61
B079TH68RF,2022,1,24,shampoo,2,14,4068,4.6,15.89,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,2 Piece Set,"Tomorrow, Jan 25",($15.89/Count),"Herbal Essences, Volume Shampoo & Conditioner Kit with Natural Source Ingredients, For Fine Hair, Color Safe, Bio Renew White Grapefruit & Mosa Mint Naked Volume, 20.2 fl oz, Kit",http://amazon.com/Herbal-Essences-Conditioner-BioRenew-Grapefruit/dp/B079TH68RF/ref=sr_1_62?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-62
B08RG6WLK3,2022,1,24,shampoo,2,15,1,5.0,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,($0.27/Fl Oz),"365 by WFM Strength & Vitality Shampoo Coconut & Honey, 32 FZ",http://amazon.com/365-WFM-Strength-Vitality-Shampoo/dp/B08RG6WLK3/ref=sr_1_63_0o_wf?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-63
B08RG1LQGL,2022,1,24,shampoo,2,16,2,5.0,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,($0.27/Fl Oz),"365 by WFM Moisture & Shine Shampoo Lavender, 32 FZ",http://amazon.com/365-WFM-Moisture-Shampoo-Lavender/dp/B08RG1LQGL/ref=sr_1_64_0o_wf?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-64
B09H3RK75S,2022,1,24,shampoo,2,17,32,4.8,24.99,0,1,1,1,0,0,0,0,0,$23.74 with Subscribe & Save discount,0,"Fri, Jan 28","Fri, Jan 28",($1.95/Fl Oz),"hims thick fix hair shampoo for thinning hair with saw palmetto to add volume and moisture, no parabens or sulfates, vegan and cruelty free, 2 pack, 6.4oz",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A01264783JDYRACBF8V1&url=%2Fthinning-palmetto-moisture-parabens-sulfates%2Fdp%2FB09H3RK75S%2Fref%3Dsr_1_65_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643021324%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-65-spons%26psc%3D1%26smid%3DA1N7Y1PJT435O2&qualifier=1643021324&id=4410629321318536&widgetName=sp_mtf
B000MD65FO,2022,1,24,shampoo,2,18,35186,4.7,31.88,37.50,1,1,1,0,0,0,0,0,0,0,33.8 Fl Oz (Pack of 1),"Wed, Jan 26",($0.94/Fl Oz),"Tea Tree Special Shampoo, For All Hair Types",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A06330923ATC9IKDOHJHJ&url=%2FTea-Tree-Special-Shampoo-33-8%2Fdp%2FB000MD65FO%2Fref%3Dsr_1_66_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643021324%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-66-spons%26psc%3D1&qualifier=1643021324&id=4410629321318536&widgetName=sp_mtf
B091DB16R7,2022,1,24,shampoo,2,19,199,4.6,19.94,0,1,1,1,0,0,0,0,0,$18.94 with Subscribe & Save discount,0,13 Fl Oz (Pack of 2),"Tomorrow, Jan 25",($0.77/Ounce),"SheaMoisture Moisture Retention Shampoo for Dry, Damaged or Transitioning Hair Raw Shea Butter Shampoo to Hydrate Hair 13 oz 2 Count",http://amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A044013730O08S9BNTE9T&url=%2FSheaMoisture-Moisture-Retention-Shampoo-Transitioning%2Fdp%2FB091DB16R7%2Fref%3Dsr_1_67_sspa%3Fcrid%3D3HRLZHDGH8FVG%26keywords%3Dshampoo%26qid%3D1643021324%26sprefix%3Dshampo%252Caps%252C669%26sr%3D8-67-spons%26psc%3D1&qualifier=1643021324&id=4410629321318536&widgetName=sp_mtf
B072MGQVG4,2022,1,24,shampoo,2,20,341,4.6,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,($5.00/Count),"Herbal Essences Bio:renew Argan Oil of Morocco Shampoo and Conditioner Bundle Pack, 13.5 Fluid Ounces Each (Pack of 2)",http://amazon.com/Herbal-Essences-Bio-Morocco-Conditioner/dp/B072MGQVG4/ref=sr_1_68_0o_fs?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-68
B008Q8XKL4,2022,1,24,shampoo,2,21,1224,4.7,3.99,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,12.6 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($0.32/Fl Oz),Pantene Pro-V Shampoo 12.6 Oz,http://amazon.com/Pantene-Pro-V-Shampoo-12-6-Oz/dp/B008Q8XKL4/ref=sr_1_69?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-69
B08918B4NQ,2022,1,24,shampoo,2,22,2086,4.4,30.50,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,9 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($3.32/Fl Oz),"Pureology Pure Volume Shampoo | For Flat, Fine, Color-Treated Hair | Adds Lightweight Volume | Sulfate-Free | Vegan",http://amazon.com/Pureology-Color-Treated-Lightweight-Sulfate-Free-Packaging/dp/B08918B4NQ/ref=sr_1_70?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-70
B000W5K1E8,2022,1,24,shampoo,2,23,8256,4.7,41.00,0,0,1,1,0,0,0,0,0,$38.95 with Subscribe & Save discount,0,33.8 Fl Oz (Pack of 1),"Wed, Jan 26",($1.21/Fl Oz),"Tea Tree Lavender Mint Moisturizing Shampoo, For Coarse Dry Hair",http://amazon.com/Tea-Tree-Lavender-Moisturizing-Shampoo/dp/B000W5K1E8/ref=sr_1_71?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-71
B001E96OUQ,2022,1,24,shampoo,2,24,354,4.7,21.20,0,0,0,1,0,0,0,0,0,0,0,6 Fl Oz (Pack of 3),0,($1.18/Fl Oz),"Neutrogena Shampoo, Anti-Residue Formula, 6 Ounce (Pack of 3)",http://amazon.com/Neutrogena-Shampoo-Anti-Residue-Formula-Ounce/dp/B001E96OUQ/ref=sr_1_72?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-72
B01N1KSKHG,2022,1,24,shampoo,2,25,1563,4.8,10.79,0,0,0,0,0,0,0,0,0,0,0,0,0,($0.34/Fl Oz),Head and Shoulders Classic Clean Anti-Dandruff Shampoo 32.1 Fl Oz,http://amazon.com/Head-Shoulders-Classic-Anti-Dandruff-Shampoo/dp/B01N1KSKHG/ref=sr_1_73_0o_fs?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-73
B0098QPV3I,2022,1,24,shampoo,2,26,12634,4.6,24.00,0,0,1,1,0,0,0,0,0,Save more with Subscribe & Save,0,8.5 Fl Oz (Pack of 1),"Tomorrow, Jan 25",($2.82/Fl Oz),Moroccanoil Hydrating Shampoo,http://amazon.com/Moroccan-Oil-Hydrating-Shampoo-Ounce/dp/B0098QPV3I/ref=sr_1_74?crid=3HRLZHDGH8FVG&keywords=shampoo&qid=1643021324&sprefix=shampo%2Caps%2C669&sr=8-74
